1.295282459999999958e+02,4.005891060000000152e+02,1.268352529999999945e+02,3.890915309999999749e+02,3.081058000000000074e+00
1.499463340000000073e+02,5.107584049999999820e+02,1.455020660000000134e+02,4.881491649999999822e+02,3.396402000000000143e+00
3.986754960000000096e+02,2.819737460000000056e+02,3.964252430000000231e+02,2.945185450000000174e+02,3.122822000000000209e+00
1.657997340000000008e+02,4.156253580000000056e+02,1.658134489999999914e+02,4.568753530000000183e+02,3.750000000000000000e+00
1.156844888999999966e+03,9.293779009999999516e+02,1.160077876000000060e+03,9.629368650000000116e+02,3.926881999999999984e+00
2.549320160000000044e+02,3.256397810000000277e+02,2.547182559999999967e+02,3.156176790000000096e+02,3.749146999999999785e+00
1.162777972000000091e+03,8.941312130000000025e+02,1.157572544999999991e+03,9.282314810000000307e+02,3.791768999999999945e+00
1.654368149999999957e+02,4.052079529999999750e+02,1.623740940000000137e+02,4.157697279999999864e+02,4.141760999999999804e+00
1.370130800000000022e+02,5.493764320000000225e+02,1.369905439999999999e+02,5.318748510000000351e+02,2.517703000000000024e+00
2.241008229999999912e+02,5.106550740000000133e+02,2.294588709999999878e+02,5.595029110000000401e+02,4.320541000000000409e+00
1.160542686999999887e+03,9.630919440000000122e+02,1.149470356000000038e+03,9.906632939999999508e+02,3.726608999999999838e+00
2.116586049999999943e+02,4.670866710000000239e+02,2.265048930000000098e+02,4.822643160000000080e+02,5.420029999999999681e+00
1.513670109999999909e+02,5.618908410000000231e+02,1.506648509999999987e+02,5.393737569999999550e+02,2.927348999999999979e+00
2.290382250000000113e+02,3.137916220000000180e+02,2.152078679999999906e+02,2.921414679999999748e+02,4.477719999999999700e+00
1.859369379999999978e+02,5.388677629999999681e+02,2.018823710000000062e+02,5.093789859999999976e+02,4.251462000000000074e+00
1.991762610000000109e+02,5.468651519999999664e+02,1.986201649999999859e+02,5.580875959999999623e+02,3.244133000000000155e+00
1.071974879000000101e+03,9.029924650000000383e+02,1.067201788999999962e+03,9.444126579999999649e+02,4.057640000000000136e+00
2.292830439999999896e+02,5.596976700000000164e+02,2.249013370000000123e+02,5.754233629999999948e+02,3.809989999999999988e+00
1.542916339999999877e+02,5.381264489999999796e+02,1.547695200000000000e+02,5.656181420000000344e+02,2.868954000000000004e+00
1.395636849999999924e+02,3.923138700000000085e+02,1.574076799999999992e+02,4.035273470000000202e+02,4.534238000000000213e+00
1.613890340000000094e+02,5.493712090000000217e+02,1.614820860000000096e+02,5.681269489999999678e+02,2.543379999999999974e+00
1.809849240000000066e+02,5.088798100000000204e+02,1.646307439999999929e+02,4.969929129999999873e+02,5.327039000000000080e+00
1.758463340000000130e+02,4.159354109999999878e+02,2.293971439999999973e+02,4.512375690000000077e+02,6.005584999999999951e+00
2.841393840000000068e+02,2.833084910000000036e+02,3.693966960000000199e+02,2.644732050000000072e+02,5.762599999999999945e+00
6.783586860000000343e+02,1.478971400000000074e+02,4.578801270000000159e+02,1.983039280000000133e+02,5.193588000000000093e+00
1.808647699999999929e+02,4.472270570000000021e+02,2.101599050000000091e+02,4.675455709999999954e+02,4.920824999999999783e+00
1.095784677000000102e+03,8.931647570000000087e+02,1.090803836999999930e+03,9.131695270000000164e+02,4.252792000000000350e+00
1.403900950000000023e+02,5.306160180000000537e+02,1.406335960000000114e+02,5.581359840000000077e+02,2.687917999999999807e+00
2.274439289999999971e+02,4.691639819999999759e+02,2.223560769999999991e+02,4.554465660000000184e+02,4.253233999999999959e+00
1.170524885000000040e+03,8.578879749999999831e+02,1.167006564999999910e+03,8.779286489999999503e+02,3.759201000000000015e+00
2.246882730000000095e+02,4.557864230000000134e+02,1.825136569999999949e+02,4.277961470000000190e+02,5.917398000000000380e+00
1.450992730000000108e+02,4.887454549999999927e+02,1.339846819999999923e+02,5.017198080000000004e+02,4.205411999999999928e+00
1.477070752999999968e+03,5.986369529999999486e+02,1.519153600999999981e+03,5.825459740000000011e+02,3.296774000000000093e+00
1.080443121999999903e+03,9.303895609999999579e+02,1.087178783999999951e+03,8.894249499999999671e+02,4.544711000000000389e+00
1.284542069999999967e+02,3.880324079999999753e+02,1.373102199999999868e+02,3.950779420000000073e+02,4.312750999999999557e+00
4.384071450000000141e+02,2.031131729999999891e+02,3.704481969999999933e+02,2.185991119999999910e+02,4.950772999999999868e+00
4.030968010000000277e+02,2.682231400000000008e+02,4.380817870000000198e+02,2.782753960000000006e+02,4.294565000000000410e+00
4.573183789999999931e+02,1.984975959999999873e+02,4.391272619999999733e+02,2.034683750000000089e+02,4.823174999999999990e+00
1.900902718999999934e+03,4.337456470000000195e+02,1.826873342000000093e+03,4.668712939999999776e+02,4.865745999999999682e+00
1.032971238000000085e+03,1.028166879000000108e+03,1.028275108999999929e+03,1.010924567000000025e+03,4.275171000000000276e+00
1.578125829999999894e+02,5.706253759999999602e+02,1.578246120000000019e+02,5.406253809999999476e+02,3.750500999999999863e+00
3.465239720000000148e+02,3.351020879999999806e+02,3.304091530000000034e+02,3.273220870000000104e+02,4.463955000000000339e+00
1.298858040000000074e+02,5.493750810000000229e+02,1.298901630000000011e+02,5.218750820000000203e+02,3.749801999999999857e+00
1.335760070999999925e+03,2.384304820000000120e+02,1.304072705000000042e+03,2.524413189999999929e+02,3.165191999999999783e+00
1.133017110000000002e+03,9.643039499999999862e+02,1.111856719000000112e+03,9.964361380000000281e+02,4.328745999999999761e+00
2.241986589999999921e+02,5.767187199999999621e+02,2.080903219999999862e+02,5.644204210000000330e+02,5.256232999999999933e+00
1.026263286000000107e+03,1.009822276999999985e+03,1.004402655999999979e+03,1.041018446000000040e+03,4.505723999999999840e+00
1.071792367000000013e+03,1.068297653000000082e+03,1.076965083000000050e+03,1.033323198000000048e+03,4.580423999999999829e+00
1.048465866000000005e+03,1.051918842000000041e+03,1.045874285000000100e+03,1.072067839000000049e+03,4.516672999999999938e+00
1.826578409999999906e+02,5.618572139999999990e+02,1.823987909999999886e+02,5.868674780000000055e+02,3.801585000000000214e+00
3.968433560000000284e+02,3.004900200000000154e+02,3.720346379999999726e+02,3.063059600000000273e+02,5.362840000000000273e+00
2.084117349999999931e+02,5.756095159999999851e+02,2.087646029999999939e+02,6.106311500000000478e+02,2.751754000000000033e+00
1.136976867000000084e+03,1.008131494999999973e+03,1.137061684000000014e+03,1.023123944000000051e+03,2.556531999999999805e+00
3.445975520000000074e+02,2.915899360000000229e+02,3.159309620000000223e+02,2.982015799999999786e+02,4.874151000000000344e+00
1.013459277000000043e+03,1.065465243999999984e+03,1.007946936000000051e+03,1.097062008999999989e+03,4.024179000000000173e+00
3.000445359999999937e+02,3.368661079999999970e+02,3.158208880000000249e+02,3.452566820000000121e+02,3.968112999999999779e+00
1.037969720000000052e+03,1.052876404999999977e+03,1.032205255000000079e+03,1.085462297000000035e+03,4.630228999999999928e+00
2.529131669999999872e+02,2.685908789999999726e+02,2.834252769999999941e+02,2.824646079999999984e+02,4.757780000000000342e+00
1.880486908999999969e+03,4.477479809999999816e+02,1.901645428999999922e+03,4.399982229999999959e+02,5.636762000000000050e+00
1.979729609999999980e+02,5.579692750000000387e+02,1.790507230000000050e+02,5.431897920000000113e+02,4.803187999999999569e+00
2.826132969999999887e+02,2.664670510000000263e+02,2.933951690000000099e+02,2.712682970000000182e+02,4.442687000000000275e+00
1.025207059000000072e+03,1.060764069000000063e+03,1.021412775000000011e+03,1.083465588999999909e+03,4.725527999999999729e+00
3.122233860000000050e+02,3.320764100000000099e+02,3.304535660000000235e+02,3.434009730000000218e+02,3.989853000000000094e+00
1.092121791999999914e+03,1.003805077999999980e+03,1.118927271000000019e+03,9.566206449999999677e+02,4.470142000000000060e+00
1.617528906000000006e+03,3.057471140000000105e+02,1.586672170000000051e+03,2.923418819999999982e+02,3.542736000000000107e+00
1.003479443999999944e+03,1.088383739000000105e+03,1.006813070000000039e+03,1.067711853999999903e+03,5.971274000000000193e+00
2.013343940000000032e+02,5.781241989999999760e+02,2.013583900000000142e+02,5.993755830000000060e+02,2.516935999999999840e+00
2.239797969999999907e+02,5.905636520000000473e+02,2.229540430000000129e+02,6.180720139999999674e+02,4.306339999999999613e+00
3.028145729999999958e+02,3.132986060000000066e+02,2.829417859999999791e+02,3.089652120000000082e+02,4.508630000000000138e+00
1.859158533999999918e+03,7.271648979999999938e+02,1.865231289999999944e+03,7.055145670000000564e+02,3.610653000000000112e+00
9.806492409999999609e+02,8.198888800000000288e+01,9.302710200000000214e+02,9.271196299999999724e+01,4.423986000000000196e+00
1.895953796999999895e+03,5.757102270000000317e+02,1.906298956999999973e+03,5.357996950000000425e+02,3.674603999999999981e+00
1.906335342000000082e+03,5.354822139999999990e+02,1.914553368999999975e+03,5.044221939999999904e+02,3.766253999999999991e+00
1.900023630000000026e+02,5.968806190000000242e+02,1.902710529999999949e+02,5.668830259999999726e+02,3.828221000000000096e+00
1.083814409999999953e+03,1.033019563999999946e+03,1.079286579999999958e+03,1.057093470000000025e+03,3.916431999999999913e+00
2.846668920000000185e+02,3.538834219999999959e+02,2.664144830000000184e+02,3.430454219999999737e+02,5.945407999999999582e+00
