2.841393840000000068e+02,2.833084910000000036e+02,3.693966960000000199e+02,2.644732050000000072e+02,5.762599999999999945e+00
6.783586860000000343e+02,1.478971400000000074e+02,4.578801270000000159e+02,1.983039280000000133e+02,5.193588000000000093e+00
4.384071450000000141e+02,2.031131729999999891e+02,3.704481969999999933e+02,2.185991119999999910e+02,4.950772999999999868e+00
1.900902718999999934e+03,4.337456470000000195e+02,1.826873342000000093e+03,4.668712939999999776e+02,4.865745999999999682e+00
9.297495989999999892e+02,9.357181400000000338e+01,6.792636569999999665e+02,1.488706540000000018e+02,5.134691000000000116e+00
3.646455369999999903e+02,2.593252009999999927e+02,2.916290379999999800e+02,2.757838229999999839e+02,5.012564000000000242e+00
8.407814740000000029e+02,3.524172829999999976e+02,1.217413495000000012e+03,2.437412300000000016e+02,4.356862999999999708e+00
9.992807440000000270e+02,3.740638969999999972e+02,1.109744952999999896e+03,3.405960690000000000e+02,5.365554000000000379e+00
1.200735703000000058e+03,3.096751229999999850e+02,1.255642466000000013e+03,2.894223519999999894e+02,4.883390000000000342e+00
1.157249602999999979e+03,8.703203800000000001e+02,1.096401896999999963e+03,8.944310369999999466e+02,5.415434000000000303e+00
9.806492409999999609e+02,8.198888800000000288e+01,9.302710200000000214e+02,9.271196299999999724e+01,4.423986000000000196e+00
1.110142833000000110e+03,3.404599279999999908e+02,1.200321032000000059e+03,3.097329110000000014e+02,5.214795999999999765e+00
2.660115049999999997e+02,2.623514170000000263e+02,3.559797520000000191e+02,2.422095840000000067e+02,4.696972999999999843e+00
1.296842640000000074e+03,2.517996990000000039e+02,1.345701475999999957e+03,2.308029569999999921e+02,3.796330000000000204e+00
3.471745240000000194e+02,2.481719870000000014e+02,2.833636430000000246e+02,2.629083610000000135e+02,4.502994000000000163e+00
1.531136101000000053e+03,5.725295670000000428e+02,1.426840498999999909e+03,6.142888309999999592e+02,6.708632999999999846e+00
1.133490960000000086e+03,2.718512170000000197e+02,1.065345632999999907e+03,2.921889279999999758e+02,5.204487999999999559e+00
1.416680229000000054e+03,6.239084970000000112e+02,1.476662197000000106e+03,5.988653080000000273e+02,3.246798000000000073e+00
1.657166697000000113e+03,5.315787400000000389e+02,1.594419272000000092e+03,5.507697540000000345e+02,5.639821999999999669e+00
1.615757945000000063e+03,4.334704659999999876e+02,1.662996714999999995e+03,4.152916440000000193e+02,4.659932000000000407e+00
5.961449679999999489e+02,4.597927359999999908e+02,5.332241159999999809e+02,4.735774200000000178e+02,6.558263000000000176e+00
1.002018536000000040e+03,4.998608239999999796e+02,1.085158815999999888e+03,4.752971160000000168e+02,4.877078000000000024e+00
1.147566802999999936e+03,9.036253609999999981e+02,1.083255807000000004e+03,9.290432809999999790e+02,6.194560000000000066e+00
1.088535069999999905e+03,8.897162789999999859e+02,1.170266288999999915e+03,8.579157179999999698e+02,7.383416999999999675e+00
1.156976404000000002e+03,2.572383449999999812e+02,1.061720870000000104e+03,2.838227319999999736e+02,4.228131999999999557e+00
1.086054292999999916e+03,4.906507859999999823e+02,1.152356320999999980e+03,4.683406180000000063e+02,4.396403000000000283e+00
1.064855710000000045e+03,2.923153009999999767e+02,8.430589509999999791e+02,3.553927550000000224e+02,5.272153000000000311e+00
1.774774415999999974e+03,4.967006059999999934e+02,1.641198329000000058e+03,5.463027590000000373e+02,4.591591000000000200e+00
1.106408433999999943e+03,2.677039649999999824e+02,1.201984805000000051e+03,2.410182729999999935e+02,4.472496999999999723e+00
1.523009105000000091e+03,5.840816509999999653e+02,1.436870218000000023e+03,6.181128959999999779e+02,3.287247999999999948e+00
1.069407701999999972e+03,9.463061619999999721e+02,1.145778714999999920e+03,9.160125180000000000e+02,7.316181000000000267e+00
1.205693181000000095e+03,2.433699579999999969e+02,1.157219309999999950e+03,2.568620250000000169e+02,2.942311000000000121e+00
7.933700619999999617e+02,3.601296199999999885e+02,8.621710309999999708e+02,3.377865669999999909e+02,4.105813000000000379e+00
1.409460730000000012e+03,5.145908930000000510e+02,1.531997037000000091e+03,4.659323229999999967e+02,4.919871999999999801e+00
1.663387750000000096e+03,4.150364010000000121e+02,1.753558070000000043e+03,3.792151370000000270e+02,4.821680999999999884e+00
1.071856743999999935e+03,3.330685530000000085e+02,1.139552725999999893e+03,3.111745250000000169e+02,5.774361999999999995e+00
1.640809854000000087e+03,5.461111550000000534e+02,1.495439221000000089e+03,6.013864129999999477e+02,5.100255999999999901e+00
1.158056512000000112e+03,3.291640320000000202e+02,1.105422403000000031e+03,3.462509259999999927e+02,4.586878999999999706e+00
9.307296509999999898e+02,2.297827619999999911e+02,8.822834129999999959e+02,2.422163409999999999e+02,4.221567000000000291e+00
1.485920560000000023e+03,1.197405518000000029e+03,1.531422156999999970e+03,1.172055863999999929e+03,4.024343000000000004e+00
1.055592374999999947e+03,7.717804760000000215e+02,9.352588520000000472e+02,8.133141789999999673e+02,7.036462000000000216e+00
1.316129752999999937e+03,2.592942889999999920e+02,1.363446155000000090e+03,2.388689730000000111e+02,3.938320000000000043e+00
8.674827530000000024e+02,2.466786270000000059e+02,8.108158079999999472e+02,2.601760780000000182e+02,4.751432000000000322e+00
1.017944773000000055e+03,2.962523649999999975e+02,9.138693040000000565e+02,3.263779610000000275e+02,5.118257999999999974e+00
1.165763515999999981e+03,3.073087049999999749e+02,1.012888294999999971e+03,3.561338589999999726e+02,4.183289000000000257e+00
1.652342049000000088e+03,1.104266495000000077e+03,1.708770463999999947e+03,1.071744950000000017e+03,4.406392999999999560e+00
8.623414960000000065e+02,3.372474280000000135e+02,1.105736881000000039e+03,2.672641100000000165e+02,4.469513000000000069e+00
1.086173704000000043e+03,3.524401550000000043e+02,1.037803650999999945e+03,3.670619510000000218e+02,5.482097000000000442e+00
1.275568866000000071e+03,4.129488460000000032e+02,1.209278812000000016e+03,4.340731539999999882e+02,5.365787000000000084e+00
1.193513633999999911e+03,7.128037430000000541e+02,1.104189448000000084e+03,7.501815739999999550e+02,7.418304000000000009e+00
1.167338418999999931e+03,6.031639569999999821e+02,1.228740855999999894e+03,5.810879469999999856e+02,5.181186000000000291e+00
1.453103444999999965e+03,6.180720639999999548e+02,1.335723619000000099e+03,6.658671990000000278e+02,4.804149999999999920e+00
1.719074867000000040e+03,5.136045470000000250e+02,1.808631842000000006e+03,4.787172850000000039e+02,5.187483000000000288e+00
1.738859198999999990e+03,8.408523709999999483e+02,1.693938578999999891e+03,8.635097490000000562e+02,5.056581999999999688e+00
9.393460949999999912e+02,5.142520929999999453e+02,9.921587990000000445e+02,5.018317450000000122e+02,4.650776999999999717e+00
1.323748941999999943e+03,5.464454030000000557e+02,1.408736938999999893e+03,5.147667169999999714e+02,4.856330999999999953e+00
1.457872687000000042e+03,4.189107750000000010e+02,1.412645355000000109e+03,4.434925119999999765e+02,4.441775999999999947e+00
1.226635160000000042e+03,2.898189520000000243e+02,1.165241643999999951e+03,3.080866270000000213e+02,3.564916000000000196e+00
1.298456280000000106e+03,6.814213409999999840e+02,1.227078694000000041e+03,7.111146449999999959e+02,4.828732999999999720e+00
9.924981980000000021e+02,3.587047039999999924e+02,1.070648128999999926e+03,3.331958589999999845e+02,6.734847000000000250e+00
1.597363988000000063e+03,5.571914639999999963e+02,1.675793046000000004e+03,5.298571660000000065e+02,5.705591000000000079e+00
1.203064270999999962e+03,7.217270849999999882e+02,1.056830218999999943e+03,7.817659280000000308e+02,5.875867999999999647e+00
8.841790839999999889e+02,3.349938490000000115e+02,8.014975550000000339e+02,3.606590449999999919e+02,3.459410999999999792e+00
1.065639292000000069e+03,4.881725240000000099e+02,1.005556778000000008e+03,5.062417399999999930e+02,1.244743199999999916e+01
1.051796953000000030e+03,6.428943299999999681e+02,1.140917768000000024e+03,6.127402809999999818e+02,5.475464999999999804e+00
1.545814712999999983e+03,9.360073230000000422e+02,1.493733244999999897e+03,9.618507749999999987e+02,4.580696999999999797e+00
1.562277174000000059e+03,6.228214050000000270e+02,1.750951925999999958e+03,5.426443309999999656e+02,4.173578000000000010e+00
1.820513005000000021e+03,5.128894050000000107e+02,1.898753118999999970e+03,4.756963230000000067e+02,4.015257000000000076e+00
1.143051245999999992e+03,3.241403619999999819e+02,9.906757499999999936e+02,3.720364559999999869e+02,4.604500999999999955e+00
9.514061140000000023e+02,6.767154819999999518e+02,1.014043570000000045e+03,6.558786880000000110e+02,5.947315999999999825e+00
1.289519526999999925e+03,1.308380443999999898e+03,1.336340560999999980e+03,1.281889717999999903e+03,4.638040000000000163e+00
1.373905181000000084e+03,6.994519460000000208e+02,1.524741688999999951e+03,6.390405580000000327e+02,4.002041000000000182e+00
1.227692074999999932e+03,2.852641649999999913e+02,1.279562730999999985e+03,2.713235129999999913e+02,4.700207999999999942e+00
1.236136050999999952e+03,2.934119830000000206e+02,1.180623376000000007e+03,3.118701159999999959e+02,3.982391999999999932e+00
1.329799287999999933e+03,6.629704860000000508e+02,1.381344992000000047e+03,6.430065509999999449e+02,4.999217999999999940e+00
1.464714281000000028e+03,6.677335480000000416e+02,1.291588287999999920e+03,7.361494770000000472e+02,4.389482000000000106e+00
